content,id,nickname,productColor,productId,productSize,score
"外形外观：回归经典的造型，直边直角，就是看着舒服，厚薄正好，拿着很有质感
屏幕音效：升级的屏幕显示非常棒，音效清晰美妙
拍照效果：拍照升级，尤其是夜景，非常非常好
运行速度： 14芯片运行相当流畅，非常顺滑，不管是玩游戏还是看电影都是快的飞起
待机时间：新手机目前来说一天差不多一充吧，电池确实还是不够
其他特色：京东快递速度超赞，继续支持京东",15313448485,jd_180035uec,红色,100010368385,128GB,5
公司领导买的，还不错喔,15313400547,婷***3,红色,100010368385,128GB,5
牛年换个红手机，红红火火,15313142923,杜莱恩特90后,红色,100010368385,128GB,5
老婆喜欢的颜色买的放心,15312573994,川越成长,红色,100010368385,128GB,5
送老婆的手机，老婆大人也很喜欢。京东自营的东西还是非常靠谱的，买东西还是要选京东,15312466569,wj449656356,红色,100010368385,128GB,5
很不错的商品啊！很喜欢的呢！已使用,15312356744,cobble13,红色,100010368385,128GB,5
配送员服务热情，就是配送制度要改一下：手机本身是个易碎品，快递员拿时还掉地上了，想着沟通一下、签个外包装完好、然后看一下里面有无问题，可快递员说公司要求不行。后来打开包装后，里面盒子上贴了个京东标签，写着&ldquo;标签一经损毁，请务必开箱验货。这个跟公司要求是不是冲突了。目前手机用着没发现啥问题，就是有效期比拆箱激活日期早了一天，问客服说正常。,15312109641,狮龙,红色,100010368385,128GB,4
还真不错，过年喜气洋洋,15312037549,小石头的老爸,红色,100010368385,128GB,5
宝贝收到了，和描述一样，很喜欢商品收到咯，特别喜欢，一收到就迫不及待地打开了，家人也很满意，这次购物体验不错,15314990375,糖***宝,红色,100010368385,128GB,5
好东西,15314932908,L***c,红色,100010368385,128GB,5
一起买了两部手机，红色和白色的，非常漂亮，爸爸一部我自己一不，一直都用的苹果手机，还是一直这么好，拍照效果是我最喜欢，音质效果也不错?,15314922156,洁轩,红色,100010368385,128GB,5
太开心了提拒绝我了呀不花他咋啦娃娃了小裤裤,15314873869,鑫鑫帅哥丶,红色,100010368385,128GB,5
新入手的，送货速度快。,15314186232,咖啡豆1887,红色,100010368385,128GB,5
正常使用，目前没发现什么问题。,15314169572,ItsBeenSoLong,红色,100010368385,128GB,5
12大小刚刚好，不错,15314077196,王曲直坦克,红色,100010368385,128GB,5
特别棒的一个手机屏幕显示完美，没有瑕疵，红色也特别好看，反应速度特别快。我特别喜欢，而且还可以用旧机置换新机，能省很多钱。谢谢！,15314061970,jdmerry_rpc,红色,100010368385,128GB,5
很喜欢，老婆也很喜欢，我也很喜欢。,15314052386,j***4,红色,100010368385,128GB,5
春节前夕能次日达，还是蛮惊喜的，价格嘛，比其他平台略高点，但是信赖京东。,15314002055,Tom_Qi,红色,100010368385,128GB,5
宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！是正品，信赖商家，宝贝质感很好，价格也适中，无限回购！,15316260675,j***i,红色,100010368385,128GB,5
便宜又实惠，买了好多，宝贝一如既往的好?，性价比非常高，大品牌值得信赖??终于对它下手了，颜值是真的没话说?，材质很好，物美价廉，趁活动赶紧囤起来,15316258187,j***i,红色,100010368385,128GB,5
屏幕音效：手机真的很贵，但是用起来还行。就是太贵了,15316160729,j***j,红色,100010368385,128GB,5
"外形外观：完好
屏幕音效：正常
拍照效果：还不错
运行速度：依旧是苹果系统",15315996455,W***N,红色,100010368385,128GB,5
挺好,15315945115,数码蜜,红色,100010368385,128GB,5
苹果在颜值方面一直没的说??发货速度很快，前一天下单第二天就到了，拿到手的时候整个人都很兴奋，迫不及待的打开包裹，手机被保护的很严实，果然没让我失望。很满意的一次购物体验,15315781437,j***q,红色,100010368385,128GB,5
苹果的手机还是好用的，价格合适，有免息分期。,15315372761,五***年,红色,100010368385,128GB,5
家人的手机用了很多年，还是7plus，想买12又舍不得，趁着过年发了奖金给家人买一个红色的，喜庆又开心。跟老款相比取消了home键，头尾边框都缩小了，屏幕却是一样大的，双卡满足家人的需求，做工精致，很满意。美中不足的是新机子没有配插头没有耳机，另外买了一个快充插头。,15315120778,洋***喵,红色,100010368385,128GB,5
物流速度确实快，目前还没发现不好，用用在说吧,15315079649,沙龙曼,红色,100010368385,128GB,5
选了红色的很漂亮，老婆很满意。,15315049426,元振yz,红色,100010368385,128GB,5
去年没买11，丑哭了，12比11好看些，果断下手,15317126492,cdliuhong,红色,100010368385,128GB,5
很不错的体验，苹果手机的系统真的是不错,15317035881,陈橙子叔叔,红色,100010368385,128GB,5
好东西无需太多废话，你值得拥有,15316990710,沈***d,红色,100010368385,128GB,5
物流很快还是不错的。。。,15316901836,鐘梓毓,红色,100010368385,128GB,5
"暂时时用着非常的好，
外形外观：漂亮",15316893731,j***狼,红色,100010368385,128GB,5
手机非常漂亮，红色很好看，屏幕色彩鲜艳，拍照效果好，大小也合适，手机放音乐非常好，电池容量用一天足够了，充电速度够快，京东送货迅速,15316768788,Mq-Zy,红色,100010368385,128GB,5
实惠快速是京东的致胜法宝！赞！感谢快递小哥节日间的配送速度！,15316609342,jd_158212fbz,红色,100010368385,128GB,5
暂时还没有绿屏幕,15316508705,j***b,红色,100010368385,128GB,5
新到手机连取卡器都没有，连插头都要自己买,15316507039,jd_135181oda,红色,100010368385,128GB,1
宝贝收到了，包装很结实，应该是个好东西，先给好评了跟我在实体店买的一模一样！还是一样的好用，开心,15316274835,j***i,红色,100010368385,128GB,5
一直是苹果手机用户，之前的苹果7罢工了，换了个12，速度还是快了不少，方便的是双卡双待，并且数据迁移非常方便。,15318159544,y***2,红色,100010368385,128GB,5
老公送的、本来不想再买美国品牌的物品、送了就用着吧,15318115633,小***意,红色,100010368385,128GB,5
12配置非常给力 好评,15318062890,3***6,红色,100010368385,128GB,5
非常好的东西，推荐给朋友了，真的挺好，下次再来！谢谢哦，希望售后一样好！,15317998212,余兰香ylx,红色,100010368385,128GB,5
第一次玩苹果，感觉不错，反应块，就是有点不习惯,15317870683,j***m,红色,100010368385,128GB,5
不错不错不错不错值得信赖,15317854983,jd138211mpt,红色,100010368385,128GB,5
"外形外观：红色的 非常惊艳。有点西瓜红的意思。正好家里老妈今年本民年 正好用这个颜色
屏幕音效：效果就是苹果该有的效果 没有经验
拍照效果：13的拍照效果肯定没有12 pro 和12 pro max 来的好，但是真的 作为新一代的旗舰 还是可以的
运行速度：很快 系统流畅度可以.",15317774230,sullivanwu,红色,100010368385,128GB,5
还行但电池还是问题,15317661224,l***6,红色,100010368385,128GB,5
非常不错的手机，都不舍得拆了。,15317646036,pancicdi,红色,100010368385,128GB,5
颜色漂亮，手感很好，,15317157677,j***素,红色,100010368385,128GB,5
过年了，给家里人买的手机，刚好也遇上了优惠，这次购物体验也真的太棒了！选择的红色128G的，虽然还没开封，但已经觉得颜色特别不错了，其实之前有去实体店看过样机，最初想要白色的，但觉得红色更好看，估计也是这原因，红色等了快2个礼拜才有货，不过也值了！只可惜的是，12已经没有了耳机和转接头，那根线显得有点尴尬啊&hellip;,15319875230,萤***叔,红色,100010368385,128GB,5
主要是老婆喜欢。感觉不如华为。,15319851318,o***9,红色,100010368385,128GB,5
非常满意,15319478694,j***c,红色,100010368385,128GB,5
春节期间物流还是这么快，不愧是京东！,15319292691,s***6,红色,100010368385,128GB,5
外形外观：确实很漂亮，手感也很棒，个人非常喜欢，满意,15319242545,y***3,红色,100010368385,128GB,5
物流好评，手机好用,15319210443,j***e,红色,100010368385,128GB,5
电池也太不好了，充一次电就一天，我不玩游戏也不看视频其他还好,15318895700,juanjuago,红色,100010368385,128GB,5
发货挺快的，好用，不错！,15318660998,liminghao0501,红色,100010368385,128GB,5
不错的速度&hellip;&hellip;价格实惠的东西&hellip;&hellip;好了才发现&hellip;&hellip;，,15318660440,d***y,红色,100010368385,128GB,5
习惯性好评，只为京豆，习惯性好评，只为京豆,15318245451,z***u,红色,100010368385,128GB,5
还在使用中，晚些时候再来评价,15320921582,老***鸦,红色,100010368385,128GB,5
送给妈妈本命年手机选的红色，妈妈喜欢目前没什么问题,15320793424,chouette86,红色,100010368385,128GB,5
看着还不错 正品，速度快多了,15320652160,jd_178951tis,红色,100010368385,128GB,5
又快又精美，是我喜欢的，颜色好看,15320634126,jd_135616pql,红色,100010368385,128GB,5
很好,15320462089,阿逸QUQ,红色,100010368385,128GB,5
好东西值得拥有,15320290694,恒星的恒心ty,红色,100010368385,128GB,5
红色好看，送货速度很快！,15320150894,维倪熊1102,红色,100010368385,128GB,5
苹果一贯的稳定品质，家人非常喜欢,15320121940,MartinLA,红色,100010368385,128GB,5
"脏镜子也阻挡不了真香！
续航也让我超级满意，一天正常使用到晚上九点还剩70%电",15319937284,J***0,红色,100010368385,128GB,5
一下入手两台，收货后还不错,15319932282,恋岽,红色,100010368385,128GB,5
非常好用，外观美观，一直用这个牌子习惯了。拍照效果不错。,15322801907,jd_138515jmw,红色,100010368385,128GB,5
新手机看起来就很给力，美中不足红色感觉没有想象中的好看，不过总体很不错,15322703571,今冬今冬今冬今冬,红色,100010368385,128GB,5
还不错暂时还挺好的再看看啊,15322618934,jd_勤哲软,红色,100010368385,128GB,5
在京东购物就是方便，享正品，价格实惠，相信京东多快好省！不怕买假货！直接去的京东超级旗舰店现货现款就是方便，立刻就拿到货了！,15322531184,唐师一,红色,100010368385,128GB,5
很不错,15322442875,jd_131215ypp,红色,100010368385,128GB,5
不错,15322047938,jd穿云过,红色,100010368385,128GB,5
"外形外观：还是挺好的
屏幕音效：整个音效还是挺感人的，是立体音
拍照效果：很真实
运行速度：整体比较流畅
待机时间：待机一天是完全没有问题的",15321984696,jd_135201pmv,红色,100010368385,128GB,5
不错，很好用，一直用苹果的,15321836503,j***B,红色,100010368385,128GB,5
女朋友很喜欢，红色挺好看，挺好的,15321392171,是你的瓶盖,红色,100010368385,128GB,5
非常满意的一次购物体验！拍照效果太棒了！,15321231049,快乐的马马ABC,红色,100010368385,128GB,5
物流好快，快递员特别好让他放在快递站他说太贵了必须本人过来拿，等了我好长时间,15323489906,jd_152018gvs,红色,100010368385,128GB,5
送礼 红色很好看，大小合适，目前使用没什么问题,15322990401,1***夏,红色,100010368385,128GB,5
红色漂亮，希望优惠多一些,15322978965,j***s,红色,100010368385,128GB,5
红色的喜庆，过节正好,15322976322,j***s,红色,100010368385,128GB,5
红色的就是好，价格有点,15322967127,j***s,红色,100010368385,128GB,5
"外形外观：红色的就是好
屏幕音效：好好好好",15322969723,j***s,红色,100010368385,128GB,5
"外形外观：红色的喜庆
运行速度：a14快，好的很",15322956812,j***s,红色,100010368385,128GB,5
"外形外观：原始得苹果，手感很好，没有出现搁手得情况！
屏幕音效：屏幕触感没得说，屏幕颜色柔和！
拍照效果：拍照就不用说了！
运行速度：超级快
待机时间：暂时没有体验到，用了再评！",15322866271,秦綦,红色,100010368385,128GB,5
续航能力还可以，不用天天带个充电宝，就是扣得很，没耳机没充电头。还得又花钱去买。其他都是苹果一如既往的样子，没什么好说的,15322801628,nana6677,红色,100010368385,128GB,5
送媳妇的新年礼物，重量轻、手感好、速度快,15322805814,真真_乐乐,红色,100010368385,128GB,5
"虽然价格比其他平台贵 但是在京东买 放心
无指纹 无刮痕 成色超级棒！用起来很顺滑 
好评！！",15324362935,Jennaool,红色,100010368385,128GB,5
